missing_type,section,practice_path,problem_code,problem_name,official_url,lesson
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,SEARCHINARR,Search an element in an array,https://www.codechef.com/problems/SEARCHINARR,DSA Challenge - 01/09/25 - Monday Munch - DSA Challenge 01
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,MERGESORTED,Merge two sorted arrays,https://www.codechef.com/problems/MERGESORTED,DSA Challenge - 01/09/25 - Monday Munch - DSA Challenge 01
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,DSCPPAS276,Check Palindrome,https://www.codechef.com/problems/DSCPPAS276,DSA Challenge - 01/09/25 - Monday Munch - DSA Challenge 01
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,DSCPPAS276,Check Palindrome,https://www.codechef.com/problems/DSCPPAS276,DSA Challenge - 01/09/25 - Monday Munch - DSA Challenge 01
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,SLDW0102,Maximum Sum of K Elements,https://www.codechef.com/problems/SLDW0102,DSA Challenge - 01/09/25 - Monday Munch - DSA Challenge 01
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,BTZIGZAG,ZigZag Traversal,https://www.codechef.com/problems/BTZIGZAG,DSA Challenge - 01/09/25 - Monday Munch - DSA Challenge 01
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,BTZIGZAG,ZigZag Traversal,https://www.codechef.com/problems/BTZIGZAG,DSA Challenge - 01/09/25 - Monday Munch - DSA Challenge 01
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,TREEDIAMETER,Diameter of the tree,https://www.codechef.com/problems/TREEDIAMETER,DSA Challenge - 01/09/25 - Monday Munch - DSA Challenge 01
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,TREEDIAMETER,Diameter of the tree,https://www.codechef.com/problems/TREEDIAMETER,DSA Challenge - 01/09/25 - Monday Munch - DSA Challenge 01
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,BITMEDU5,Count of set bits,https://www.codechef.com/problems/BITMEDU5,DSA Challenge - 08/09/25 - Monday Munch - DSA challenge 02
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,BITMEDU5,Count of set bits,https://www.codechef.com/problems/BITMEDU5,DSA Challenge - 08/09/25 - Monday Munch - DSA challenge 02
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,PREP58,Cycle in a linked list,https://www.codechef.com/problems/PREP58,DSA Challenge - 08/09/25 - Monday Munch - DSA challenge 02
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,LINK02P09,Practice - Josephus Problem,https://www.codechef.com/problems/LINK02P09,DSA Challenge - 08/09/25 - Monday Munch - DSA challenge 02
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,DSAPROB18,Chef Square Tile Problem,https://www.codechef.com/problems/DSAPROB18,DSA Challenge - 08/09/25 - Monday Munch - DSA challenge 02
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,DSAPROB18,Chef Square Tile Problem,https://www.codechef.com/problems/DSAPROB18,DSA Challenge - 08/09/25 - Monday Munch - DSA challenge 02
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,BSEX01,Search in a 2D Matrix,https://www.codechef.com/problems/BSEX01,DSA Challenge - 08/09/25 - Monday Munch - DSA challenge 02
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,BSEX01,Search in a 2D Matrix,https://www.codechef.com/problems/BSEX01,DSA Challenge - 08/09/25 - Monday Munch - DSA challenge 02
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,DIVNUMB,Good Numbers,https://www.codechef.com/problems/DIVNUMB,DSA Challenge - 08/09/25 - Monday Munch - DSA challenge 02
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,DIVNUMB,Good Numbers,https://www.codechef.com/problems/DIVNUMB,DSA Challenge - 08/09/25 - Monday Munch - DSA challenge 02
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,UWCOI20A,Find maximum in an Array,https://www.codechef.com/problems/UWCOI20A,DSA Challenge - 16/09/25 - Monday Munch - DSA Challenge 03
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,HEAPEDU3,Insertion and deletion together in a Heap,https://www.codechef.com/problems/HEAPEDU3,DSA Challenge - 16/09/25 - Monday Munch - DSA Challenge 03
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,SUBINC,Count Subarrays,https://www.codechef.com/problems/SUBINC,DSA Challenge - 16/09/25 - Monday Munch - DSA Challenge 03
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,TOPOSORTCS,Find Course Schedule,https://www.codechef.com/problems/TOPOSORTCS,DSA Challenge - 16/09/25 - Monday Munch - DSA Challenge 03
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,TOPOSORTCS,Find Course Schedule,https://www.codechef.com/problems/TOPOSORTCS,DSA Challenge - 16/09/25 - Monday Munch - DSA Challenge 03
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,RKS,Rooks,https://www.codechef.com/problems/RKS,DSA Challenge - 16/09/25 - Monday Munch - DSA Challenge 03
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,SEGFAULT,Segmentation Fault,https://www.codechef.com/problems/SEGFAULT,DSA Challenge - 16/09/25 - Monday Munch - DSA Challenge 03
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,REMAINDER10,Find Remainder,https://www.codechef.com/problems/REMAINDER10,DSA Challenge - 22/09/25 - Monday Munch - DSA Challenge 04
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,REMAINDER10,Find Remainder,https://www.codechef.com/problems/REMAINDER10,DSA Challenge - 22/09/25 - Monday Munch - DSA Challenge 04
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,APPLESORANGE,Apples and oranges,https://www.codechef.com/problems/APPLESORANGE,DSA Challenge - 22/09/25 - Monday Munch - DSA Challenge 04
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,ARRAYSORTED,Check if the array is sorted,https://www.codechef.com/problems/ARRAYSORTED,DSA Challenge - 22/09/25 - Monday Munch - DSA Challenge 04
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,ARRAYSORTED,Check if the array is sorted,https://www.codechef.com/problems/ARRAYSORTED,DSA Challenge - 22/09/25 - Monday Munch - DSA Challenge 04
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,BITMEDU4,"Least significant bit, and most significant bit",https://www.codechef.com/problems/BITMEDU4,DSA Challenge - 22/09/25 - Monday Munch - DSA Challenge 04
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,BITMEDU4,"Least significant bit, and most significant bit",https://www.codechef.com/problems/BITMEDU4,DSA Challenge - 22/09/25 - Monday Munch - DSA Challenge 04
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,MIRRORTREE,Mirror Tree,https://www.codechef.com/problems/MIRRORTREE,DSA Challenge - 22/09/25 - Monday Munch - DSA Challenge 04
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,MIRRORTREE,Mirror Tree,https://www.codechef.com/problems/MIRRORTREE,DSA Challenge - 22/09/25 - Monday Munch - DSA Challenge 04
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,GALACTICNW,Galactic Network,https://www.codechef.com/problems/GALACTICNW,DSA Challenge - 22/09/25 - Monday Munch - DSA Challenge 04
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,GALACTICNW,Galactic Network,https://www.codechef.com/problems/GALACTICNW,DSA Challenge - 22/09/25 - Monday Munch - DSA Challenge 04
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,VOWELORNOT,Vowels or Not,https://www.codechef.com/problems/VOWELORNOT,DSA Challenge - 29/09/25 - Monday Munch - DSA Challenge 05
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,VOWELORNOT,Vowels or Not,https://www.codechef.com/problems/VOWELORNOT,DSA Challenge - 29/09/25 - Monday Munch - DSA Challenge 05
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,DSAPROB20,Largest Common Element in Two Arrays,https://www.codechef.com/problems/DSAPROB20,DSA Challenge - 29/09/25 - Monday Munch - DSA Challenge 05
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,DSAPROB20,Largest Common Element in Two Arrays,https://www.codechef.com/problems/DSAPROB20,DSA Challenge - 29/09/25 - Monday Munch - DSA Challenge 05
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,COUNTSUBARAY,Count subarrays with given sum,https://www.codechef.com/problems/COUNTSUBARAY,DSA Challenge - 29/09/25 - Monday Munch - DSA Challenge 05
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,COUNTSUBARAY,Count subarrays with given sum,https://www.codechef.com/problems/COUNTSUBARAY,DSA Challenge - 29/09/25 - Monday Munch - DSA Challenge 05
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,MAXSC,Maximum Score,https://www.codechef.com/problems/MAXSC,DSA Challenge - 29/09/25 - Monday Munch - DSA Challenge 05
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,MERGEINTER,Merge Overlapping intervals,https://www.codechef.com/problems/MERGEINTER,DSA Challenge - 29/09/25 - Monday Munch - DSA Challenge 05
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,MERGEINTER,Merge Overlapping intervals,https://www.codechef.com/problems/MERGEINTER,DSA Challenge - 29/09/25 - Monday Munch - DSA Challenge 05
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,COUNTPAL,Count palindromes,https://www.codechef.com/problems/COUNTPAL,DSA Challenge - 29/09/25 - Monday Munch - DSA Challenge 05
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,GRADETHEMARK,What is your grade,https://www.codechef.com/problems/GRADETHEMARK,DSA Challenge - 06/10/25 - Monday Munch - DSA Challenge 06
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,GRADETHEMARK,What is your grade,https://www.codechef.com/problems/GRADETHEMARK,DSA Challenge - 06/10/25 - Monday Munch - DSA Challenge 06
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,SINGLENUM,Single number in multiple numbers,https://www.codechef.com/problems/SINGLENUM,DSA Challenge - 06/10/25 - Monday Munch - DSA Challenge 06
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,SINGLENUM,Single number in multiple numbers,https://www.codechef.com/problems/SINGLENUM,DSA Challenge - 06/10/25 - Monday Munch - DSA Challenge 06
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,LINKLP,Count loop length in Linked List,https://www.codechef.com/problems/LINKLP,DSA Challenge - 06/10/25 - Monday Munch - DSA Challenge 06
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,STRANGELIST,Flatten a Linked List,https://www.codechef.com/problems/STRANGELIST,DSA Challenge - 06/10/25 - Monday Munch - DSA Challenge 06
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,BSTKTHMAX,Kth Largest Node in BST,https://www.codechef.com/problems/BSTKTHMAX,DSA Challenge - 06/10/25 - Monday Munch - DSA Challenge 06
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,BSTKTHMAX,Kth Largest Node in BST,https://www.codechef.com/problems/BSTKTHMAX,DSA Challenge - 06/10/25 - Monday Munch - DSA Challenge 06
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,HASHP02,Length of Longest Palindrome,https://www.codechef.com/problems/HASHP02,DSA Challenge - 06/10/25 - Monday Munch - DSA Challenge 06
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,CENTURY,Is that a century,https://www.codechef.com/problems/CENTURY,DSA Challenge - 13/10/25 - Monday Munch - DSA Challenge 07
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,CENTURY,Is that a century,https://www.codechef.com/problems/CENTURY,DSA Challenge - 13/10/25 - Monday Munch - DSA Challenge 07
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,DISCOUNTT,Take discount or Not,https://www.codechef.com/problems/DISCOUNTT,DSA Challenge - 13/10/25 - Monday Munch - DSA Challenge 07
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,SPIRALMATRIX,Spiral Matrix Traversal,https://www.codechef.com/problems/SPIRALMATRIX,DSA Challenge - 13/10/25 - Monday Munch - DSA Challenge 07
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,SPIRALMATRIX,Spiral Matrix Traversal,https://www.codechef.com/problems/SPIRALMATRIX,DSA Challenge - 13/10/25 - Monday Munch - DSA Challenge 07
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,KTHMISSING,Kth missing positive,https://www.codechef.com/problems/KTHMISSING,DSA Challenge - 13/10/25 - Monday Munch - DSA Challenge 07
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,KTHMISSING,Kth missing positive,https://www.codechef.com/problems/KTHMISSING,DSA Challenge - 13/10/25 - Monday Munch - DSA Challenge 07
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,ODDOREVEN,Odd or even,https://www.codechef.com/problems/ODDOREVEN,DSA Challenge - 20/10/25 - Monday Munch - DSA Challenge 08
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,ODDOREVEN,Odd or even,https://www.codechef.com/problems/ODDOREVEN,DSA Challenge - 20/10/25 - Monday Munch - DSA Challenge 08
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,OPMIN,MIN To MAX,https://www.codechef.com/problems/OPMIN,DSA Challenge - 20/10/25 - Monday Munch - DSA Challenge 08
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,MATSETZERO,Set Matrix Zeroes,https://www.codechef.com/problems/MATSETZERO,DSA Challenge - 20/10/25 - Monday Munch - DSA Challenge 08
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,MATSETZERO,Set Matrix Zeroes,https://www.codechef.com/problems/MATSETZERO,DSA Challenge - 20/10/25 - Monday Munch - DSA Challenge 08
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,CONSECUTIVE,Longest Consecutive Numbers in an Array,https://www.codechef.com/problems/CONSECUTIVE,DSA Challenge - 20/10/25 - Monday Munch - DSA Challenge 08
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,CONSECUTIVE,Longest Consecutive Numbers in an Array,https://www.codechef.com/problems/CONSECUTIVE,DSA Challenge - 20/10/25 - Monday Munch - DSA Challenge 08
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,KLIP,K-Flip,https://www.codechef.com/problems/KLIP,DSA Challenge - 20/10/25 - Monday Munch - DSA Challenge 08
missing_metadata,Data Structures,Monday Munch - DSA Challenge practice series,MAXLCS,Maximizing LCS,https://www.codechef.com/problems/MAXLCS,DSA Challenge - 20/10/25 - Monday Munch - DSA Challenge 08
missing_rating,Data Structures,Monday Munch - DSA Challenge practice series,DIVISIBLEBY5,Is the number divisible by 5,https://www.codechef.com/problems/DIVISIBLEBY5,DSA Challenge - 27/10/25 - Monday Munch - DSA Challenge 09
