Section,Practice Path,Description,Lesson,Problem Order,Problem Name,Problem Code,Difficulty Rating,Difficulty Label,Official URL,Estimated Time,Tags,Companies,Certificate,Status
Data Structures,Practice Stacks and Queues,Practice intermediate level problems on Stacks and Queues,Stack and Queue - Stacks and queues,8,Chef Solves Asteroid Collision,DRKTZ01,,Medium,https://www.codechef.com/problems/DRKTZ01,,,,No,Unattempted
Data Structures,Practice Stacks and Queues,Practice intermediate level problems on Stacks and Queues,Stack and Queue - Stacks and queues additional practice,9,Evaluate Expression,PREP21,1200,Easy,https://www.codechef.com/problems/PREP21,,,,No,Unattempted
Data Structures,Practice Stacks and Queues,Practice intermediate level problems on Stacks and Queues,Stack and Queue - Stacks and queues additional practice,10,Stack Sort,STKSORT,1400,Medium,https://www.codechef.com/problems/STKSORT,,,,No,Unattempted
Data Structures,Practice Stacks and Queues,Practice intermediate level problems on Stacks and Queues,Stack and Queue - Stacks and queues additional practice,11,Chef Builds Stack,LEJQI01,,Medium,https://www.codechef.com/problems/LEJQI01,,,,No,Unattempted
Data Structures,Practice Stacks and Queues,Practice intermediate level problems on Stacks and Queues,Stack and Queue - Stacks and queues additional practice,12,Previous smaller element,PREP60,1200,Easy,https://www.codechef.com/problems/PREP60,,,,No,Unattempted
Data Structures,Practice Stacks and Queues,Practice intermediate level problems on Stacks and Queues,Stack and Queue - Stacks and queues additional practice,13,Chef Finds Next Greater Element,HSUON01,,Medium,https://www.codechef.com/problems/HSUON01,,,,No,Unattempted
Data Structures,Practice Stacks and Queues,Practice intermediate level problems on Stacks and Queues,Stack and Queue - Stacks and queues additional practice,14,Chef Circular Search,NFXON01,,Hard,https://www.codechef.com/problems/NFXON01,,,,No,Unattempted
Data Structures,Practice Stacks and Queues,Practice intermediate level problems on Stacks and Queues,Stack and Queue - Stacks and queues additional practice,15,Suspense String,SUSSTR,1500,Medium,https://www.codechef.com/problems/SUSSTR,,,,No,Unattempted
Data Structures,Practice Stacks and Queues,Practice intermediate level problems on Stacks and Queues,Stack and Queue - Stacks and queues additional practice,16,Palindrome by Splitting,SPLITPAL,1540,Medium,https://www.codechef.com/problems/SPLITPAL,,,,No,Unattempted
Data Structures,Practice Stacks and Queues,Practice intermediate level problems on Stacks and Queues,Stack and Queue - Stacks and queues additional practice,17,Sliding Window Maximum,PREP23,1600,Medium,https://www.codechef.com/problems/PREP23,,,,No,Unattempted
Data Structures,Practice Stacks and Queues,Practice intermediate level problems on Stacks and Queues,Stack and Queue - Stacks and queues additional practice,18,Chef Calculates Subarray Minimums,JQJTY01,,Hard,https://www.codechef.com/problems/JQJTY01,,,,No,Unattempted
Data Structures,Practice Stacks and Queues,Practice intermediate level problems on Stacks and Queues,Stack and Queue - Stacks and queues additional practice,19,Largest Rectangle in Histogram,PREP22,1700,Medium,https://www.codechef.com/problems/PREP22,,"Data Structures, Queues, Stacks",,No,Unattempted
Data Structures,Practice Stacks and Queues,Practice intermediate level problems on Stacks and Queues,Stack and Queue - Stacks and queues additional practice,20,Chef Solves LRU Cache,IEIJT01,,Hard,https://www.codechef.com/problems/IEIJT01,,,,No,Unattempted
Data Structures,Practice Stacks and Queues,Practice intermediate level problems on Stacks and Queues,Stack and Queue - Stacks and queues additional practice,21,Compilers and Parsers,COMPILER,1588,Medium,https://www.codechef.com/problems/COMPILER,,"Algorithms, Constructive, Data Structures, Stacks, ad-hoc",,No,Unattempted
Data Structures,Practice Stacks and Queues,Practice intermediate level problems on Stacks and Queues,Stack and Queue - Stacks and queues additional practice,22,Self-Destructing Strings,SDSTRING,1648,Medium,https://www.codechef.com/problems/SDSTRING,,,,No,Unattempted
Data Structures,Practice Stacks and Queues,Practice intermediate level problems on Stacks and Queues,Stack and Queue - Stacks and queues additional practice,23,Maximum water in a section,MXWATR,1700,Medium,https://www.codechef.com/problems/MXWATR,,,,No,Unattempted
Data Structures,Practice Stacks and Queues,Practice intermediate level problems on Stacks and Queues,Stack and Queue - Stacks and queues additional practice,24,Maximum Area,MAXREC,1800,Medium,https://www.codechef.com/problems/MAXREC,,,,No,Unattempted
Data Structures,Practice Stacks and Queues,Practice intermediate level problems on Stacks and Queues,Stack and Queue - Stacks and queues additional practice,25,Remove k digits,DSCPPAS272,,Hard,https://www.codechef.com/problems/DSCPPAS272,,,,No,Unattempted
Data Structures,2D Array / Matrices,"Practice problems on 2D Arrays or Matrices with our careful chosen set of 23 problems. Matrix is 2 dimensional data structures which can be used to represent grids, paths etc. Questions on 2D Arrays are generally asked in interviews to check your implementation skills.",What is Matrix - Introduction,1,Basic Concepts,MATDEF,,Easy,https://www.codechef.com/problems/MATDEF,,,,No,Unattempted
Data Structures,2D Array / Matrices,"Practice problems on 2D Arrays or Matrices with our careful chosen set of 23 problems. Matrix is 2 dimensional data structures which can be used to represent grids, paths etc. Questions on 2D Arrays are generally asked in interviews to check your implementation skills.",What is Matrix - Introduction,2,Matrix Types and Applications,MATTYPES,,Easy,https://www.codechef.com/problems/MATTYPES,,,,No,Unattempted
Data Structures,2D Array / Matrices,"Practice problems on 2D Arrays or Matrices with our careful chosen set of 23 problems. Matrix is 2 dimensional data structures which can be used to represent grids, paths etc. Questions on 2D Arrays are generally asked in interviews to check your implementation skills.",What is Matrix - Introduction,3,Matrix Representation,MATREP,,Easy,https://www.codechef.com/problems/MATREP,,,,No,Unattempted
Data Structures,2D Array / Matrices,"Practice problems on 2D Arrays or Matrices with our careful chosen set of 23 problems. Matrix is 2 dimensional data structures which can be used to represent grids, paths etc. Questions on 2D Arrays are generally asked in interviews to check your implementation skills.",What is Matrix - Introduction,4,Matrix Types,MATMCQ1,,Easy,https://www.codechef.com/problems/MATMCQ1,,,,No,Unattempted
Data Structures,2D Array / Matrices,"Practice problems on 2D Arrays or Matrices with our careful chosen set of 23 problems. Matrix is 2 dimensional data structures which can be used to represent grids, paths etc. Questions on 2D Arrays are generally asked in interviews to check your implementation skills.",Practice - Matrix Problems,5,Add Two Matrices,MATADD,,Easy,https://www.codechef.com/problems/MATADD,,,,No,Unattempted
Data Structures,2D Array / Matrices,"Practice problems on 2D Arrays or Matrices with our careful chosen set of 23 problems. Matrix is 2 dimensional data structures which can be used to represent grids, paths etc. Questions on 2D Arrays are generally asked in interviews to check your implementation skills.",Practice - Matrix Problems,6,Zig-zag traversal,MATZIGZAG,,Medium,https://www.codechef.com/problems/MATZIGZAG,,,,No,Unattempted
Data Structures,2D Array / Matrices,"Practice problems on 2D Arrays or Matrices with our careful chosen set of 23 problems. Matrix is 2 dimensional data structures which can be used to represent grids, paths etc. Questions on 2D Arrays are generally asked in interviews to check your implementation skills.",Practice - Matrix Problems,7,Upside Down Matrix,MATTREVERSE,,Easy,https://www.codechef.com/problems/MATTREVERSE,,,,No,Unattempted
Data Structures,2D Array / Matrices,"Practice problems on 2D Arrays or Matrices with our careful chosen set of 23 problems. Matrix is 2 dimensional data structures which can be used to represent grids, paths etc. Questions on 2D Arrays are generally asked in interviews to check your implementation skills.",Practice - Matrix Problems,8,Sum of Diagonals,MATDIAGSUM,,Easy,https://www.codechef.com/problems/MATDIAGSUM,,,,No,Unattempted
Data Structures,2D Array / Matrices,"Practice problems on 2D Arrays or Matrices with our careful chosen set of 23 problems. Matrix is 2 dimensional data structures which can be used to represent grids, paths etc. Questions on 2D Arrays are generally asked in interviews to check your implementation skills.",Practice - Matrix Problems,9,Count Negative Numbers,MATNEGCOUNT,,Medium,https://www.codechef.com/problems/MATNEGCOUNT,,,,No,Unattempted
Data Structures,2D Array / Matrices,"Practice problems on 2D Arrays or Matrices with our careful chosen set of 23 problems. Matrix is 2 dimensional data structures which can be used to represent grids, paths etc. Questions on 2D Arrays are generally asked in interviews to check your implementation skills.",Practice - Matrix Problems,10,Valid Matrix Sum,DSCPPAS263,,Easy,https://www.codechef.com/problems/DSCPPAS263,,,,No,Unattempted
Data Structures,2D Array / Matrices,"Practice problems on 2D Arrays or Matrices with our careful chosen set of 23 problems. Matrix is 2 dimensional data structures which can be used to represent grids, paths etc. Questions on 2D Arrays are generally asked in interviews to check your implementation skills.",Practice - Matrix Problems,11,Brute Force- Multiplication of Two Matrices,MATMULTIPLIC,,Medium,https://www.codechef.com/problems/MATMULTIPLIC,,,,No,Unattempted
Data Structures,2D Array / Matrices,"Practice problems on 2D Arrays or Matrices with our careful chosen set of 23 problems. Matrix is 2 dimensional data structures which can be used to represent grids, paths etc. Questions on 2D Arrays are generally asked in interviews to check your implementation skills.",Practice - Matrix Problems,12,Sort Matrix Diagonally,MATSORTDIAG,,Medium,https://www.codechef.com/problems/MATSORTDIAG,,,,No,Unattempted
Data Structures,2D Array / Matrices,"Practice problems on 2D Arrays or Matrices with our careful chosen set of 23 problems. Matrix is 2 dimensional data structures which can be used to represent grids, paths etc. Questions on 2D Arrays are generally asked in interviews to check your implementation skills.",Practice - Matrix Problems,13,Set Matrix Zeroes,MATSETZERO,,Medium,https://www.codechef.com/problems/MATSETZERO,,,,No,Unattempted
Data Structures,2D Array / Matrices,"Practice problems on 2D Arrays or Matrices with our careful chosen set of 23 problems. Matrix is 2 dimensional data structures which can be used to represent grids, paths etc. Questions on 2D Arrays are generally asked in interviews to check your implementation skills.",Practice - Matrix Problems,14,Matrix Rotations,MATROTATE,,Medium,https://www.codechef.com/problems/MATROTATE,,,,No,Unattempted
Data Structures,2D Array / Matrices,"Practice problems on 2D Arrays or Matrices with our careful chosen set of 23 problems. Matrix is 2 dimensional data structures which can be used to represent grids, paths etc. Questions on 2D Arrays are generally asked in interviews to check your implementation skills.",Practice - Matrix Problems,15,Row With Maximum Ones,MATMAXROW,,Medium,https://www.codechef.com/problems/MATMAXROW,,,,No,Unattempted
Data Structures,2D Array / Matrices,"Practice problems on 2D Arrays or Matrices with our careful chosen set of 23 problems. Matrix is 2 dimensional data structures which can be used to represent grids, paths etc. Questions on 2D Arrays are generally asked in interviews to check your implementation skills.",Practice - Matrix Problems,16,Equal Rows and Columns,MATEQRC,,Medium,https://www.codechef.com/problems/MATEQRC,,,,No,Unattempted
Data Structures,2D Array / Matrices,"Practice problems on 2D Arrays or Matrices with our careful chosen set of 23 problems. Matrix is 2 dimensional data structures which can be used to represent grids, paths etc. Questions on 2D Arrays are generally asked in interviews to check your implementation skills.",Practice - Matrix Problems,17,Path With Minimum Sum,MATMINPATH,,Medium,https://www.codechef.com/problems/MATMINPATH,,,,No,Unattempted
Data Structures,2D Array / Matrices,"Practice problems on 2D Arrays or Matrices with our careful chosen set of 23 problems. Matrix is 2 dimensional data structures which can be used to represent grids, paths etc. Questions on 2D Arrays are generally asked in interviews to check your implementation skills.",Practice - Matrix Problems,18,Maximal square of all ones,MATMAXSQ,,Hard,https://www.codechef.com/problems/MATMAXSQ,,,,No,Unattempted
